customer_id,segment,plan_tier,price,signup_date,auto_renew,initial_discount,age_group,region,favorite_team,years_following_team,team_loyalty_score
CUST_007719,super_fan,premium,56.74,2024-06-16,True,0.1,18-24,midwest,IND,15,0.81
CUST_007720,casual,basic,29.49,2024-08-29,True,0.0,45-54,west,LAL,14,0.32
CUST_007721,super_fan,vip,173.97,2022-02-04,True,0.0,25-34,southeast,WAS,10,0.38
CUST_007722,regular,premium,47.08,2023-11-15,True,0.0,65+,northeast,BOS,9,0.66
CUST_007723,casual,basic,48.85,2025-05-27,False,0.1,35-44,west,UTA,7,0.38
CUST_007724,avid,family,48.38,2024-08-04,True,0.0,18-24,southwest,DAL,2,0.56
CUST_007725,regular,premium,77.72,2022-08-02,True,0.2,45-54,midwest,CHI,1,0.59
CUST_007726,casual,basic,35.54,2023-03-26,True,0.2,55-64,southwest,PHI,3,0.34
CUST_007727,super_fan,vip,160.8,2022-07-13,True,0.1,25-34,southeast,ORL,8,0.57
CUST_007728,super_fan,vip,84.54,2021-02-11,False,0.0,18-24,midwest,CHI,2,0.81
CUST_007729,avid,premium,26.31,2023-02-13,False,0.1,18-24,southeast,MIA,15,0.4
CUST_007730,avid,family,113.2,2022-01-25,True,0.2,35-44,southeast,ORL,10,0.48
CUST_007731,regular,vip,30.54,2022-10-13,True,0.0,65+,midwest,CHI,6,0.59
CUST_007732,casual,basic,66.61,2022-04-15,True,0.1,35-44,west,DEN,6,0.32
CUST_007733,regular,premium,52.13,2024-03-15,True,0.1,65+,southeast,MIA,14,0.35
CUST_007734,super_fan,vip,152.48,2022-06-06,True,0.0,35-44,midwest,IND,2,0.81
CUST_007735,regular,premium,34.24,2022-11-25,True,0.1,65+,southeast,WAS,4,0.28
CUST_007736,avid,premium,66.68,2025-07-19,True,0.0,35-44,southeast,MIA,28,0.4
CUST_007737,casual,basic,23.7,2022-11-13,False,0.0,25-34,midwest,CHI,2,0.34
CUST_007738,avid,premium,96.3,2021-08-02,True,0.1,35-44,southeast,ATL,11,0.48
CUST_007739,regular,premium,76.96,2024-11-21,True,0.2,35-44,west,SAC,8,0.59
CUST_007740,avid,family,63.19,2021-09-09,True,0.2,35-44,southeast,ATL,4,0.48
CUST_007741,super_fan,vip,150.49,2022-11-30,True,0.0,45-54,southwest,DAL,19,0.66
CUST_007742,regular,premium,38.45,2021-10-25,True,0.0,25-34,southeast,ATL,2,0.42
CUST_007743,super_fan,premium,99.27,2021-07-14,True,0.0,35-44,midwest,DET,5,0.71
CUST_007744,avid,premium,110.14,2024-09-18,True,0.1,35-44,northeast,BRK,16,0.32
CUST_007745,avid,family,51.18,2024-04-28,True,0.0,65+,northeast,NYK,2,0.64
CUST_007746,casual,premium,47.03,2023-07-28,False,0.0,35-44,west,DAL,3,0.28
CUST_007747,casual,basic,24.25,2024-04-07,False,0.0,45-54,southeast,CHA,6,0.28
CUST_007748,regular,vip,116.25,2023-10-30,True,0.1,25-34,west,GSW,9,0.45
CUST_007749,casual,premium,23.51,2022-06-07,True,0.0,65+,southeast,UTA,13,0.38
CUST_007750,regular,premium,73.56,2023-08-12,True,0.0,45-54,west,GSW,2,0.45
CUST_007751,casual,basic,47.7,2022-03-27,False,0.2,35-44,southwest,ORL,22,0.24
CUST_007752,regular,premium,84.47,2023-02-26,True,0.1,35-44,midwest,IND,25,0.59
CUST_007753,regular,premium,93.21,2024-04-02,True,0.0,45-54,northeast,PHI,2,0.59
CUST_007754,casual,premium,46.23,2024-08-23,False,0.0,35-44,midwest,DET,15,0.3
CUST_007755,regular,vip,112.52,2022-05-26,True,0.0,45-54,northeast,NYK,2,0.56
CUST_007756,regular,vip,41.94,2021-06-22,True,0.0,45-54,southeast,ATL,1,0.42
CUST_007757,casual,premium,13.21,2023-11-14,True,0.0,18-24,southeast,WAS,3,0.16
CUST_007758,casual,basic,38.9,2022-06-22,True,0.1,55-64,northeast,NYK,10,0.32
CUST_007759,avid,premium,67.65,2025-03-24,True,0.0,35-44,southwest,DAL,12,0.56
CUST_007760,casual,basic,36.1,2024-03-04,False,0.0,35-44,midwest,GSW,14,0.26
CUST_007761,casual,premium,34.78,2024-08-15,False,0.1,25-34,midwest,CHI,14,0.34
CUST_007762,casual,basic,36.21,2024-05-31,True,0.1,35-44,midwest,CHI,5,0.34
CUST_007763,casual,basic,20.98,2025-01-11,True,0.1,18-24,midwest,MIL,3,0.38
CUST_007764,casual,basic,24.62,2023-03-08,True,0.3,65+,midwest,DET,6,0.3
CUST_007765,avid,family,37.2,2021-09-03,True,0.2,65+,midwest,CLE,9,0.72
CUST_007766,regular,basic,44.66,2024-06-29,True,0.0,18-24,midwest,CLE,4,0.63
CUST_007767,casual,premium,21.04,2022-04-07,True,0.1,55-64,midwest,ORL,11,0.24
CUST_007768,regular,basic,41.23,2024-07-12,True,0.1,45-54,midwest,MIN,24,0.52
CUST_007769,casual,basic,37.38,2024-03-02,True,0.3,35-44,west,LAL,2,0.32
CUST_007770,super_fan,vip,182.02,2021-12-30,True,0.0,45-54,southeast,CHA,16,0.66
CUST_007771,casual,basic,24.62,2025-08-26,True,0.0,35-44,southeast,CHA,3,0.28
CUST_007772,casual,basic,18.14,2021-08-23,False,0.0,55-64,southeast,WAS,1,0.16
CUST_007773,casual,basic,39.2,2021-10-09,True,0.0,35-44,southeast,MIA,18,0.2
CUST_007774,casual,basic,33.83,2021-11-23,True,0.0,25-34,southeast,CHA,5,0.28
CUST_007775,casual,basic,40.75,2022-09-24,False,0.2,45-54,midwest,MIL,11,0.38
CUST_007776,super_fan,premium,230.06,2023-05-08,True,0.0,45-54,southeast,GSW,6,0.62
CUST_007777,avid,premium,95.53,2023-12-07,True,0.0,45-54,midwest,LAL,4,0.64
CUST_007778,regular,premium,38.4,2021-08-25,True,0.3,25-34,northeast,LAL,9,0.56
CUST_007779,casual,basic,23.09,2021-01-16,True,0.1,25-34,southwest,TOR,9,0.32
CUST_007780,avid,family,64.29,2024-07-24,True,0.0,35-44,southwest,ORL,9,0.48
CUST_007781,regular,premium,41.69,2021-05-29,True,0.1,35-44,southeast,LAL,7,0.56
CUST_007782,avid,premium,63.5,2021-04-22,True,0.1,55-64,west,UTA,20,0.76
CUST_007783,super_fan,vip,161.03,2022-04-13,True,0.0,55-64,southwest,SAS,11,0.9
CUST_007784,casual,basic,33.99,2024-06-18,False,0.0,25-34,southeast,CHA,13,0.28
CUST_007785,casual,basic,20.66,2021-02-15,True,0.2,25-34,midwest,CHI,11,0.34
CUST_007786,avid,family,123.2,2021-07-22,True,0.2,35-44,southwest,NOP,8,0.56
CUST_007787,avid,premium,39.02,2022-07-12,True,0.3,18-24,northeast,PHI,6,0.68
CUST_007788,regular,premium,87.38,2021-07-14,True,0.1,45-54,southwest,SAS,12,0.66
CUST_007789,regular,premium,101.76,2022-04-02,True,0.0,45-54,west,GSW,4,0.45
CUST_007790,casual,basic,51.5,2021-04-27,True,0.3,25-34,west,LAC,10,0.14
CUST_007791,casual,basic,32.6,2025-07-19,True,0.1,45-54,midwest,DET,1,0.3
CUST_007792,regular,premium,65.84,2021-08-20,True,0.2,55-64,southeast,ATL,22,0.42
CUST_007793,casual,basic,37.78,2023-03-24,True,0.1,45-54,southwest,NYK,10,0.32
CUST_007794,regular,premium,90.7,2025-02-23,True,0.0,45-54,midwest,CHI,10,0.59
CUST_007795,casual,basic,14.59,2022-05-20,True,0.3,65+,northeast,BRK,2,0.16
CUST_007796,casual,basic,39.02,2021-05-14,False,0.1,25-34,southwest,NOP,10,0.28
CUST_007797,super_fan,vip,132.84,2022-10-09,True,0.0,25-34,northeast,MIA,10,0.47
CUST_007798,casual,basic,35.12,2022-03-28,True,0.1,45-54,southeast,ORL,28,0.24
CUST_007799,casual,basic,43.0,2022-09-23,True,0.1,45-54,northeast,BRK,21,0.16
CUST_007800,super_fan,premium,144.07,2022-06-13,True,0.0,45-54,northeast,PHI,6,0.81
CUST_007801,avid,family,97.76,2024-07-08,False,0.0,35-44,southwest,DAL,13,0.56
CUST_007802,casual,premium,29.78,2025-07-23,True,0.0,45-54,midwest,LAC,22,0.14
CUST_007803,regular,vip,57.28,2022-10-06,True,0.1,35-44,southwest,CHI,12,0.59
CUST_007804,casual,basic,36.19,2024-02-01,True,0.0,35-44,southeast,NOP,2,0.28
CUST_007805,casual,basic,28.84,2024-02-11,True,0.0,35-44,southeast,WAS,14,0.16
CUST_007806,casual,basic,33.73,2023-09-04,False,0.1,25-34,northeast,NYK,3,0.32
CUST_007807,casual,basic,35.62,2025-08-06,True,0.0,35-44,midwest,IND,15,0.34
CUST_007808,regular,basic,31.47,2025-08-13,True,0.2,45-54,southeast,WAS,27,0.28
CUST_007809,casual,basic,28.92,2025-05-27,True,0.2,45-54,northeast,BRK,22,0.16
CUST_007810,super_fan,premium,292.34,2022-02-01,False,0.0,25-34,west,SAC,5,0.81
CUST_007811,super_fan,vip,180.83,2022-10-09,True,0.0,55-64,southeast,ATL,29,0.57
CUST_007812,casual,premium,51.81,2024-03-24,False,0.1,45-54,west,PHX,16,0.26
CUST_007813,regular,premium,49.5,2023-05-01,True,0.0,65+,midwest,IND,7,0.59
CUST_007814,casual,premium,24.38,2022-11-30,False,0.1,45-54,southwest,SAS,10,0.38
CUST_007815,regular,basic,59.75,2021-09-11,True,0.2,45-54,midwest,OKC,15,0.66
CUST_007816,avid,family,105.71,2025-01-23,True,0.0,55-64,west,MEM,14,0.68
CUST_007817,super_fan,vip,197.01,2023-06-18,True,0.0,45-54,midwest,MIA,1,0.47
CUST_007818,regular,premium,37.9,2023-11-19,True,0.2,18-24,midwest,CLE,11,0.63
CUST_007819,casual,premium,34.96,2021-06-13,True,0.0,35-44,west,UTA,7,0.38
CUST_007820,super_fan,vip,185.17,2022-01-25,True,0.0,45-54,midwest,MIL,7,0.9
CUST_007821,regular,premium,34.27,2025-02-11,True,0.1,18-24,southwest,LAL,1,0.56
CUST_007822,avid,family,28.16,2025-05-06,True,0.1,65+,midwest,IND,29,0.68
CUST_007823,casual,premium,48.63,2024-01-11,True,0.3,35-44,southwest,BOS,10,0.38
CUST_007824,casual,premium,27.17,2021-11-19,False,0.1,45-54,southeast,WAS,8,0.16
CUST_007825,regular,vip,24.93,2024-08-30,True,0.1,55-64,southeast,ORL,7,0.42
CUST_007826,casual,basic,29.27,2025-01-13,True,0.0,35-44,midwest,MIN,3,0.3
CUST_007827,avid,basic,64.62,2022-05-16,True,0.0,45-54,southwest,DAL,5,0.56
CUST_007828,avid,family,25.28,2022-02-08,True,0.0,18-24,midwest,LAL,5,0.64
CUST_007829,regular,premium,35.24,2021-09-08,True,0.3,55-64,northeast,BRK,9,0.28
CUST_007830,casual,basic,35.63,2025-01-22,True,0.0,25-34,southeast,ORL,6,0.24
CUST_007831,casual,premium,40.95,2022-09-19,True,0.0,45-54,midwest,BOS,1,0.38
CUST_007832,casual,basic,19.02,2021-08-05,False,0.3,45-54,southeast,MIA,4,0.2
CUST_007833,avid,family,24.77,2021-10-25,True,0.0,18-24,southeast,MIA,7,0.4
CUST_007834,casual,basic,41.22,2024-11-08,True,0.2,45-54,northeast,NYK,7,0.32
CUST_007835,avid,family,87.47,2023-03-18,True,0.0,25-34,midwest,DET,7,0.6
CUST_007836,super_fan,vip,235.27,2024-03-25,True,0.0,45-54,west,BOS,2,0.9
CUST_007837,regular,basic,104.08,2024-03-24,True,0.0,35-44,west,SAC,2,0.59
CUST_007838,super_fan,vip,103.76,2021-07-24,True,0.0,35-44,southeast,WAS,22,0.38
CUST_007839,casual,premium,21.3,2022-03-25,True,0.2,45-54,midwest,MIL,3,0.38
CUST_007840,casual,premium,43.32,2024-02-03,False,0.0,35-44,west,DEN,21,0.32
CUST_007841,casual,basic,13.62,2023-03-21,False,0.1,18-24,southwest,DAL,10,0.28
CUST_007842,casual,basic,63.35,2022-05-27,True,0.1,35-44,west,GSW,1,0.26
CUST_007843,casual,premium,40.0,2024-07-29,True,0.2,35-44,midwest,IND,16,0.34
CUST_007844,avid,family,96.38,2022-12-30,True,0.0,25-34,southwest,IND,19,0.68
CUST_007845,regular,premium,70.22,2024-07-24,True,0.2,45-54,northeast,LAL,9,0.56
CUST_007846,regular,premium,78.28,2024-01-20,True,0.0,25-34,west,MEM,2,0.59
CUST_007847,regular,premium,49.17,2025-03-21,True,0.1,25-34,southwest,MIA,27,0.35
CUST_007848,regular,premium,46.59,2021-01-15,True,0.2,35-44,midwest,MIA,16,0.35
CUST_007849,casual,basic,15.97,2025-02-03,False,0.1,18-24,southeast,ATL,15,0.24
CUST_007850,regular,premium,67.09,2022-08-14,True,0.2,25-34,southeast,ORL,12,0.42
CUST_007851,regular,premium,58.2,2022-08-01,True,0.1,25-34,southeast,WAS,4,0.28
CUST_007852,regular,premium,23.52,2023-10-31,True,0.0,18-24,northeast,PHI,4,0.59
CUST_007853,casual,premium,16.41,2021-05-17,False,0.0,18-24,southeast,MIA,16,0.2
CUST_007854,casual,basic,22.81,2025-07-19,True,0.0,25-34,southwest,NOP,2,0.28
CUST_007855,regular,vip,42.13,2024-04-02,True,0.1,55-64,midwest,IND,14,0.59
CUST_007856,regular,premium,70.39,2024-10-29,True,0.1,45-54,midwest,DAL,19,0.49
CUST_007857,casual,basic,49.41,2024-04-12,True,0.3,25-34,northeast,PHX,14,0.26
CUST_007858,casual,basic,20.73,2024-05-15,True,0.0,35-44,southeast,WAS,29,0.16
CUST_007859,casual,basic,33.19,2023-11-02,True,0.0,35-44,midwest,BOS,1,0.38
CUST_007860,regular,vip,45.51,2022-01-28,True,0.1,35-44,midwest,IND,6,0.59
CUST_007861,casual,basic,32.19,2022-04-14,False,0.1,55-64,northeast,PHI,5,0.34
CUST_007862,regular,premium,85.75,2021-11-21,True,0.3,35-44,west,GSW,11,0.45
CUST_007863,avid,family,41.8,2023-11-25,True,0.0,45-54,southeast,GSW,3,0.52
CUST_007864,casual,basic,48.76,2021-08-16,True,0.0,25-34,northeast,PHI,6,0.34
CUST_007865,avid,basic,77.18,2024-01-22,True,0.2,25-34,west,BOS,3,0.76
CUST_007866,regular,vip,80.37,2022-07-07,True,0.0,35-44,northeast,NYK,6,0.56
CUST_007867,regular,premium,45.84,2021-09-25,True,0.1,35-44,southeast,CHA,7,0.49
CUST_007868,super_fan,premium,144.07,2024-12-30,True,0.1,35-44,midwest,MIN,14,0.71
CUST_007869,regular,basic,108.46,2025-04-06,True,0.1,35-44,southwest,NOP,14,0.49
CUST_007870,avid,premium,151.21,2023-11-23,True,0.1,35-44,northeast,NYK,11,0.64
CUST_007871,avid,family,100.14,2021-12-29,True,0.1,35-44,northeast,PHI,29,0.68
CUST_007872,regular,basic,85.03,2025-05-01,True,0.1,45-54,midwest,IND,2,0.59
CUST_007873,avid,family,67.38,2022-05-13,True,0.0,25-34,midwest,MIL,12,0.76
CUST_007874,casual,basic,36.86,2022-05-04,True,0.0,25-34,southwest,DAL,10,0.28
CUST_007875,super_fan,vip,233.55,2025-05-14,True,0.0,25-34,northeast,NYK,2,0.76
CUST_007876,casual,basic,34.28,2022-09-12,True,0.1,35-44,southwest,HOU,4,0.24
CUST_007877,regular,premium,71.63,2021-02-11,True,0.3,25-34,west,LAL,7,0.56
CUST_007878,casual,premium,15.33,2023-01-27,False,0.1,18-24,northeast,BRK,3,0.16
CUST_007879,regular,premium,45.73,2023-09-02,True,0.0,35-44,southeast,CHA,3,0.49
CUST_007880,casual,basic,27.16,2021-02-11,True,0.1,65+,southwest,DAL,5,0.28
CUST_007881,regular,vip,71.19,2023-05-09,True,0.0,25-34,southeast,BOS,9,0.66
CUST_007882,casual,basic,13.54,2024-04-02,True,0.2,18-24,midwest,BOS,1,0.38
CUST_007883,regular,premium,48.81,2023-12-25,True,0.1,55-64,northeast,CHI,10,0.59
CUST_007884,casual,basic,29.12,2021-08-10,True,0.0,25-34,midwest,MIN,5,0.3
CUST_007885,casual,basic,16.8,2024-06-17,True,0.0,25-34,southeast,CHA,2,0.28
CUST_007886,casual,basic,24.83,2021-11-03,True,0.1,25-34,west,POR,1,0.38
CUST_007887,casual,premium,24.96,2023-02-10,True,0.1,35-44,southwest,MEM,10,0.34
CUST_007888,casual,basic,23.54,2021-04-10,False,0.1,45-54,southeast,CHI,5,0.34
CUST_007889,regular,premium,19.88,2025-06-21,True,0.0,18-24,midwest,CHI,36,0.59
CUST_007890,avid,family,67.15,2021-12-29,True,0.0,25-34,southwest,BOS,1,0.76
CUST_007891,casual,basic,26.24,2022-12-18,False,0.0,45-54,midwest,CLE,5,0.36
CUST_007892,casual,basic,35.36,2021-02-05,True,0.0,25-34,northeast,CHI,11,0.34
CUST_007893,regular,vip,96.25,2023-10-11,True,0.0,25-34,southwest,OKC,6,0.66
CUST_007894,super_fan,vip,77.18,2023-01-23,True,0.0,55-64,midwest,MIL,6,0.9
CUST_007895,regular,basic,55.77,2021-03-24,True,0.0,25-34,southeast,LAL,27,0.56
CUST_007896,casual,premium,44.89,2022-08-07,True,0.1,25-34,west,LAL,6,0.32
CUST_007897,avid,premium,47.64,2021-11-17,True,0.0,18-24,southwest,MEM,6,0.68
CUST_007898,casual,basic,13.71,2022-10-22,True,0.0,18-24,northeast,BRK,5,0.16
CUST_007899,avid,family,73.97,2023-02-03,True,0.1,65+,west,GSW,13,0.52
CUST_007900,regular,vip,59.95,2024-07-17,True,0.1,65+,west,LAC,33,0.24
CUST_007901,regular,vip,62.27,2023-06-22,True,0.1,45-54,northeast,BOS,6,0.66
CUST_007902,regular,basic,51.61,2023-11-21,False,0.1,65+,southwest,MEM,1,0.59
CUST_007903,avid,premium,107.23,2023-03-26,True,0.0,45-54,southwest,MEM,6,0.68
CUST_007904,casual,basic,50.52,2021-06-20,True,0.0,45-54,northeast,BRK,22,0.16
CUST_007905,avid,family,68.46,2024-06-13,True,0.2,35-44,southeast,ORL,8,0.48
CUST_007906,regular,premium,35.08,2023-03-04,True,0.0,45-54,southeast,ORL,1,0.42
CUST_007907,casual,basic,43.93,2024-02-06,True,0.2,35-44,midwest,MIL,9,0.38
CUST_007908,casual,basic,36.28,2024-02-28,False,0.0,65+,west,DEN,10,0.32
CUST_007909,avid,basic,95.9,2021-09-14,True,0.1,45-54,southwest,GSW,13,0.52
CUST_007910,regular,premium,64.53,2021-04-19,True,0.0,35-44,northeast,MIA,18,0.35
CUST_007911,regular,vip,78.98,2023-11-19,True,0.3,25-34,southeast,CHA,12,0.49
CUST_007912,regular,premium,46.86,2021-10-14,True,0.0,45-54,west,GSW,8,0.45
CUST_007913,casual,basic,27.8,2025-07-10,True,0.1,25-34,northeast,BOS,8,0.38
CUST_007914,casual,basic,36.32,2025-07-07,False,0.0,55-64,west,GSW,4,0.26
CUST_007915,casual,basic,22.6,2021-11-07,False,0.0,35-44,southeast,ATL,11,0.24
CUST_007916,casual,premium,27.41,2023-09-14,True,0.0,45-54,southeast,CHA,1,0.28
CUST_007917,casual,basic,40.08,2021-01-02,True,0.1,35-44,northeast,BOS,5,0.38
CUST_007918,avid,premium,82.54,2024-02-25,True,0.3,35-44,midwest,DET,13,0.6
CUST_007919,avid,premium,54.92,2024-08-18,True,0.1,25-34,southeast,HOU,5,0.48
CUST_007920,casual,basic,28.05,2021-12-16,False,0.3,35-44,southeast,WAS,10,0.16
CUST_007921,casual,basic,24.44,2021-12-30,False,0.0,25-34,west,UTA,11,0.38
CUST_007922,casual,premium,44.05,2021-09-23,True,0.3,35-44,southeast,ORL,2,0.24
CUST_007923,casual,premium,22.96,2024-06-17,False,0.0,45-54,southeast,ATL,5,0.24
CUST_007924,casual,premium,27.65,2024-11-29,True,0.0,45-54,midwest,MIN,15,0.3
CUST_007925,casual,basic,19.71,2022-10-12,True,0.0,45-54,midwest,DET,21,0.3
CUST_007926,casual,basic,42.1,2022-02-12,True,0.2,35-44,southwest,NOP,9,0.28
CUST_007927,avid,premium,78.07,2022-02-22,True,0.0,25-34,west,PHX,18,0.52
CUST_007928,casual,basic,18.6,2023-12-27,True,0.2,18-24,southwest,DAL,7,0.28
CUST_007929,avid,family,80.9,2023-08-13,True,0.3,25-34,southeast,ATL,7,0.48
CUST_007930,casual,basic,13.26,2021-05-09,True,0.0,18-24,northeast,PHI,8,0.34
CUST_007931,super_fan,premium,93.03,2023-08-03,True,0.0,25-34,southwest,CHI,2,0.81
CUST_007932,avid,premium,85.7,2024-03-01,True,0.3,25-34,southeast,CHA,11,0.56
CUST_007933,casual,basic,23.11,2024-12-31,True,0.0,35-44,southeast,BOS,16,0.38
CUST_007934,casual,premium,41.25,2023-12-30,True,0.1,35-44,west,DEN,1,0.32
CUST_007935,casual,basic,32.64,2024-03-08,False,0.0,45-54,midwest,CLE,11,0.36
CUST_007936,casual,basic,40.56,2022-08-23,True,0.1,25-34,west,CHI,23,0.34
CUST_007937,regular,premium,74.23,2023-09-18,True,0.3,55-64,west,SAC,9,0.59
CUST_007938,regular,premium,100.94,2022-09-07,False,0.1,25-34,northeast,BOS,17,0.66
CUST_007939,casual,premium,29.84,2023-06-03,True,0.0,25-34,west,LAL,7,0.32
CUST_007940,avid,premium,137.9,2022-06-23,True,0.1,35-44,southwest,HOU,11,0.48
CUST_007941,casual,basic,23.01,2023-04-23,True,0.0,35-44,midwest,CLE,6,0.36
CUST_007942,regular,premium,77.16,2021-03-28,True,0.1,55-64,west,UTA,1,0.66
CUST_007943,avid,family,46.33,2024-11-20,True,0.0,25-34,southeast,ORL,10,0.48
CUST_007944,casual,basic,29.82,2024-09-18,False,0.0,45-54,northeast,PHI,12,0.34
CUST_007945,regular,basic,38.27,2023-09-30,True,0.2,25-34,southwest,GSW,8,0.45
CUST_007946,super_fan,vip,46.27,2021-08-21,True,0.0,18-24,southeast,CHA,6,0.66
CUST_007947,super_fan,premium,75.26,2021-09-29,True,0.0,18-24,west,LAL,1,0.76
CUST_007948,casual,basic,29.71,2025-01-04,True,0.0,25-34,midwest,GSW,16,0.26
CUST_007949,casual,basic,30.19,2023-10-02,True,0.0,25-34,southeast,MIA,10,0.2
CUST_007950,avid,premium,41.96,2024-10-02,False,0.0,45-54,southeast,ORL,3,0.48
CUST_007951,casual,basic,20.05,2021-02-23,True,0.0,55-64,southwest,CLE,4,0.36
CUST_007952,casual,basic,37.8,2022-01-18,False,0.0,35-44,midwest,CLE,8,0.36
CUST_007953,casual,basic,21.83,2025-07-28,True,0.2,18-24,southwest,WAS,5,0.16
CUST_007954,avid,basic,101.8,2022-12-23,True,0.1,45-54,midwest,TOR,1,0.64
CUST_007955,casual,basic,28.98,2024-07-02,True,0.0,45-54,midwest,CHI,3,0.34
CUST_007956,regular,premium,105.6,2022-10-28,True,0.0,35-44,northeast,BOS,13,0.66
CUST_007957,casual,basic,21.49,2021-12-27,False,0.1,25-34,midwest,IND,9,0.34
CUST_007958,casual,premium,37.79,2022-02-23,False,0.0,25-34,midwest,DET,12,0.3
CUST_007959,regular,premium,83.71,2022-11-12,True,0.3,35-44,southeast,LAL,10,0.56
CUST_007960,casual,basic,27.83,2025-01-20,False,0.1,45-54,southeast,GSW,12,0.26
CUST_007961,casual,basic,17.28,2021-03-13,False,0.0,18-24,northeast,BOS,5,0.38
CUST_007962,regular,vip,99.9,2022-02-14,True,0.0,35-44,southeast,MIA,7,0.35
CUST_007963,casual,basic,29.03,2021-08-19,True,0.1,45-54,southeast,ATL,8,0.24
CUST_007964,casual,basic,51.25,2025-07-22,True,0.0,35-44,midwest,MIN,7,0.3
CUST_007965,regular,premium,103.56,2023-06-06,True,0.3,45-54,west,LAL,10,0.56
CUST_007966,avid,basic,59.59,2023-01-05,True,0.0,55-64,southwest,NOP,6,0.56
CUST_007967,avid,premium,70.42,2024-05-22,True,0.0,55-64,southwest,HOU,16,0.48
CUST_007968,avid,family,57.5,2022-08-03,True,0.2,45-54,southwest,GSW,1,0.52
CUST_007969,casual,basic,36.36,2021-10-22,False,0.1,35-44,midwest,SAS,24,0.38
CUST_007970,avid,premium,48.46,2023-02-06,True,0.0,18-24,northeast,PHI,5,0.68
CUST_007971,regular,premium,122.17,2023-10-20,True,0.1,45-54,west,LAL,7,0.56
CUST_007972,casual,basic,28.13,2025-01-09,True,0.0,65+,west,LAC,20,0.14
CUST_007973,avid,basic,56.18,2021-09-20,True,0.0,45-54,northeast,BOS,20,0.76
CUST_007974,casual,premium,44.4,2022-07-12,True,0.1,25-34,northeast,BOS,2,0.38
CUST_007975,regular,basic,58.61,2021-09-25,True,0.0,35-44,midwest,CHI,3,0.59
CUST_007976,regular,premium,75.05,2024-09-30,True,0.1,65+,west,DEN,6,0.56
CUST_007977,regular,premium,30.95,2024-10-05,True,0.0,25-34,southeast,ORL,7,0.42
CUST_007978,casual,basic,49.76,2024-06-05,False,0.0,45-54,west,ATL,6,0.24
CUST_007979,regular,premium,59.73,2024-12-23,True,0.2,45-54,west,SAC,2,0.59
CUST_007980,casual,premium,47.58,2023-09-07,False,0.0,25-34,northeast,NYK,6,0.32
CUST_007981,avid,premium,116.73,2023-03-14,True,0.0,35-44,midwest,CHI,17,0.68
CUST_007982,avid,premium,108.56,2024-02-06,True,0.1,25-34,southwest,DAL,18,0.56
CUST_007983,regular,premium,49.6,2022-05-27,True,0.1,35-44,midwest,MIN,8,0.52
CUST_007984,regular,premium,47.89,2023-01-07,True,0.0,25-34,southwest,DAL,6,0.49
CUST_007985,casual,basic,21.26,2021-11-23,True,0.2,55-64,southeast,ATL,13,0.24
CUST_007986,regular,premium,66.74,2021-06-11,True,0.0,65+,northeast,GSW,14,0.45
CUST_007987,regular,premium,50.8,2024-04-01,True,0.1,55-64,southeast,WAS,9,0.28
CUST_007988,regular,basic,84.91,2023-04-26,True,0.0,35-44,midwest,IND,3,0.59
CUST_007989,avid,basic,133.12,2023-05-17,False,0.0,35-44,southwest,SAS,3,0.76
CUST_007990,casual,basic,40.63,2023-02-10,True,0.0,35-44,midwest,IND,14,0.34
CUST_007991,casual,premium,23.14,2024-08-01,True,0.1,55-64,midwest,CHI,8,0.34
CUST_007992,casual,basic,39.58,2023-10-06,False,0.1,45-54,southwest,SAS,5,0.38
CUST_007993,regular,premium,50.77,2023-11-12,False,0.0,35-44,southeast,WAS,14,0.28
CUST_007994,regular,vip,80.52,2023-08-21,True,0.0,45-54,northeast,BRK,6,0.28
CUST_007995,regular,premium,55.68,2021-09-26,True,0.1,25-34,southwest,ORL,4,0.42
CUST_007996,casual,basic,37.67,2025-03-09,True,0.1,25-34,southwest,CHI,24,0.34
CUST_007997,casual,basic,39.23,2021-07-09,False,0.1,35-44,southeast,MIA,10,0.2
CUST_007998,super_fan,vip,121.92,2023-12-15,True,0.0,18-24,midwest,DET,8,0.71
CUST_007999,regular,premium,106.06,2021-09-28,True,0.1,45-54,northeast,MIA,1,0.35
CUST_008000,regular,vip,44.59,2024-03-09,True,0.1,45-54,southeast,GSW,4,0.45
CUST_008001,regular,basic,27.55,2023-11-13,True,0.0,25-34,southeast,LAL,14,0.56
CUST_008002,casual,basic,30.08,2024-03-29,True,0.2,45-54,west,POR,6,0.38
CUST_008003,avid,family,67.14,2023-01-09,True,0.3,25-34,northeast,ATL,35,0.48
CUST_008004,regular,premium,37.11,2024-12-09,True,0.0,18-24,midwest,GSW,17,0.45
CUST_008005,avid,basic,116.88,2023-02-19,True,0.0,45-54,northeast,BOS,2,0.76
CUST_008006,avid,family,49.23,2023-09-21,True,0.1,55-64,southeast,BOS,7,0.76
CUST_008007,super_fan,vip,118.58,2025-08-31,True,0.0,18-24,southeast,CHA,9,0.66
CUST_008008,regular,basic,96.81,2023-05-04,True,0.1,35-44,northeast,BOS,12,0.66
CUST_008009,casual,basic,12.35,2021-10-23,False,0.3,18-24,southwest,NOP,19,0.28
CUST_008010,avid,family,58.59,2025-04-01,False,0.2,45-54,southeast,WAS,2,0.32
